"county, state",logist params,logist max error,exp params,exp max error,first case
"Alameda, California","[ 1.42731594e+01 -1.44392679e-01  1.26131682e+03  1.80693942e+01
 -8.42659837e+00]",1135213859878.252,[ 7.16626047e+01  6.20036840e-02 -1.13968930e+02],13.578202130739264,2020-03-01
"Alpine, California","[-1.04623513e+02 -6.25460556e+01  7.27901579e-03 -2.50608953e+01
  1.58095628e+00]",0.0008073817762399074,"[0, 0, 0]",0.0,2020-03-30
"Amador, California",[ 1.14342774 -6.71923417 20.98866131 34.3716635   2.5925601 ],0.00771168475064115,[0.46022164 0.10496046 0.12633678],0.014800043870147026,2020-03-20
"Butte, California",[ 0.7134295  -0.13394475 21.2799754  11.58607186 -3.32626506],7529023229143.086,"[0, 0, 0]",0.0,2020-03-21
"Calaveras, California",[ -31.62916618 -169.4902463    20.26401618   22.7216212     4.95640317],0.01323251420893653,[1.75367956 0.07768865 0.265255  ],0.013348571299318459,2020-03-24
"Colusa, California",[15.43998466 -0.87845477  2.06724259  4.85802969  0.95868771],145261183367501.12,"[0, 0, 0]",0.0,2020-03-27
"Contra Costa, California","[ 1.35559276e+01 -1.72869786e-01  6.93768791e+02  1.70444554e+01
  1.36165127e+00]",1238147632824.4216,[1.24639049e-16 9.99999940e-01 1.71154217e+02],97.63221595023538,2020-03-03
"Del Norte, California",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-04-02
"El Dorado, California",[  1.06830919  -0.12097201  56.76851828   8.02187969 -14.53658262],3815799517500.1943,"[0, 0, 0]",0.0,2020-03-21
"Fresno, California","[ 1.26850577e+01 -1.63215861e-01  3.39352478e+02  1.70178153e+01
 -4.10365824e+00]",3564240609512.9077,[ 14.65320102   0.07686423 -25.73938234],1.111895627516419,2020-03-07
"Glenn, California",[-17.04936558 -49.69823212  17.52372625  29.23840924   2.36841657],0.0021685793431519564,[0.20147579 0.14895025 1.3156235 ],0.004768414086679783,2020-03-28
"Humboldt, California",[35.9338234  -0.33864837 51.11366704 29.15589732  0.88100799],64187442946013.96,[-7.30905590e-16  1.00000000e+00  8.29987141e+00],733417714568.7489,2020-02-20
"Imperial, California",[0 0 0 0 0],0.0,[ 8.55894046e+01  3.30016572e-02 -8.64965436e+01],0.8810570143947543,2020-03-20
"Inyo, California",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-03-25
"Kern, California","[ 1.11094344e+01 -1.39660527e-01  1.00582014e+03  9.75116139e+00
 -3.65640318e+01]",2322274649368.41,[ 7.10695219e+01  7.65590739e-02 -9.58388447e+01],6.060835421340389,2020-03-17
"Kings, California",[0 0 0 0 0],0.0,[ 3.63324935  0.07631745 -1.94952128],0.02060838552662651,2020-03-27
"Lake, California",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-04-06
"Lassen, California",,,,,
"Los Angeles, California","[ 2.74632714e+01 -2.17717752e-01  1.12590785e+04  5.45150008e+01
 -1.51882689e+01]",2904586411058.135,[ 7.37042022e-14  9.99999993e-01 -9.50432777e+15],3.695639672601661e+38,2020-01-26
"Madera, California",[ 8.85396964 -0.35863761 31.13917646 15.67831872  0.96124703],2561664299857.108,[ 3.69348211e+01  1.97005528e-02 -4.08727106e+01],0.3009513766999008,2020-03-07
"Marin, California",[ 15.86675842  -0.18236095 180.68374218  16.88583452  -2.25226989],5515988925450.3,[2.94753757e-15 9.99999996e-01 1.94759888e+01],2651656428.193593,2020-02-26
"Mariposa, California",,,,,
"Mendocino, California",[-10.81469403 -24.92780587  16.24767247  42.03332293   2.99992068],0.0026436781714054298,"[0, 0, 0]",0.0,2020-03-18
"Merced, California",[ 3.09390656 -0.27858411 90.43061048 12.02623116  2.54711592],75470802594.56088,[ 16.04278025   0.08362474 -16.90868593],0.4610934336386276,2020-03-24
"Modoc, California",,,,,
"Mono, California",[  9.7113264   -0.16127465  49.22535258 -15.46145864 -25.33428537],146623032428.89023,"[0, 0, 0]",0.0,2020-03-24
"Monterey, California",[0 0 0 0 0],0.0,[ 9.51656988e+01  2.51426664e-02 -9.47962514e+01],0.22407937946907927,2020-03-17
"Napa, California",[12.91089529 -0.17151088 44.67954279 23.8841944   0.21338148],6560496535868.705,[ 3.91098906e-14  9.99999992e-01 -3.87849423e+02],350036349020.5782,2020-02-26
"Nevada, California",[10.64089265 -0.42386676 33.54049571  8.06697754  0.73668853],4885818653328.475,"[0, 0, 0]",0.0,2020-03-16
"Orange, California",[0 0 0 0 0],0.0,[ 3.50953341e-14  1.00000001e+00 -1.09960232e+16],4.2941774190448066e+38,2020-01-25
"Placer, California",[  8.20340662  -0.26187605 125.89971156  20.76589678   4.53545184],508784503474.5217,[1.81138273e-14 1.00000001e+00 3.32436346e+01],4315631.663037877,2020-03-02
"Plumas, California",[ 1.36714225 -0.24414466  7.31250063 -1.65968786 -3.08900295],195876051145.32343,"[0, 0, 0]",0.0,2020-03-31
"Riverside, California",[ -12.34168664 -129.82676933  637.02112359    9.52361167    6.61220296],479.71052946060695,[ 4.79342410e+01  9.95562750e-02 -1.18206644e+02],44.49498901009039,2020-03-07
"Sacramento, California","[ 3.09789831e+01 -1.65875241e-01  1.04698204e+03  2.52137843e+01
 -6.29096495e-02]",27060632886091.68,[3.35975235e-15 1.00000000e+00 2.94240701e+01],29773229393452.58,2020-02-21
"San Benito, California",[ 3.21118483 -0.15850738 45.9106783  12.8816018  -0.86672567],1136020386172.8557,[ 3.43971634e+01  2.50530295e-02 -3.58847476e+01],0.09572396858834192,2020-03-13
"San Bernardino, California","[ 8.52432229e+00 -2.37838386e-01  1.17893795e+03  1.40847043e+01
 -7.24185921e+00]",1780278321918.4172,[ 1.19202139e+02  7.72217940e-02 -1.81263631e+02],51.91453332995823,2020-03-15
"San Diego, California","[ 1.98987970e+01 -2.03456040e-01  2.12235583e+03  3.82298167e+01
 -2.45514893e+00]",2451497309480.137,[ 2.34175088e-14  1.00000001e+00 -1.54699769e+07],5.694409229219831e+24,2020-02-10
"San Francisco, California","[ 3.31789640e+01 -1.35738528e-01  1.35825101e+03  3.93339234e+01
 -5.25560887e+00]",32788816348423.21,[ 7.07363405e-14  9.99999992e-01 -1.12850994e+14],1.992195710945767e+32,2020-02-02
"San Joaquin, California","[ 4.26558358e+00 -9.38991274e-02  5.90009473e+02  1.41918860e+01
 -4.46700641e+01]",5262072352553.193,[ 1.26332689e+02  3.78552886e-02 -1.43967152e+02],2.7566124521312583,2020-03-10
"San Luis Obispo, California","[ 2.81386871e+01 -1.44696533e-01  1.53224885e+02 -1.19032119e+01
 -2.91318986e+01]",5113929032224.1455,"[0, 0, 0]",0.0,2020-03-14
"San Mateo, California","[ 1.08696820e+01 -1.71343264e-01  8.07531671e+02  1.61362316e+01
 -4.52206110e+00]",1229573059594.0205,[-7.36965426e-15  1.00000000e+00  1.12430402e+02],7987.408288612598,2020-03-02
"Santa Barbara, California","[ 3.92878592e+00 -1.78352908e-01  3.82884987e+02  1.34030634e+01
 -1.20553055e+01]",240089393211.05505,[ 1.15920232e+02  4.57756963e-02 -1.36319319e+02],3.965305226078966,2020-03-15
"Santa Clara, California","[ 2.16090751e+01 -1.55511595e-01  1.93672153e+03  4.18928170e+01
 -3.48302745e+00]",3824986723721.8027,[ 1.16338944e-14  1.00000000e+00 -8.33240845e+14],7.0161894581339535e+31,2020-01-31
"Santa Cruz, California",[  3.91335359  -0.15909946 104.29357648  15.28471755  -3.87286002],509367606486.5245,[ 6.03366668e+01  2.66352284e-02 -6.84131285e+01],0.5203153736417284,2020-03-07
"Shasta, California",[110.92581417  -0.54537584  23.287424    16.56458493   1.69699417],2374691927163226.0,[ 3.98438214  0.05945346 -5.44218067],0.14595125435922174,2020-03-09
"Sierra, California",,,,,
"Siskiyou, California",[26.02752967 -0.50849923  2.34322221 10.9485808   2.8019188 ],302896845684856.06,[0.58793136 0.0716312  1.88214913],0.0037730489079481314,2020-03-21
"Solano, California",[ 37.93436485  -0.17375264 165.52702796  20.80921269   9.76987521],92116298388151.4,[-1.79602022e-14  1.00000000e+00  3.69719201e+00],236660697841.27148,2020-02-24
"Sonoma, California",[ 14.29613042  -0.18183384 170.2667483   20.53063082  -0.37654264],6419488491336.773,[2.94658805e-15 9.99999996e-01 1.50602452e+01],1167243104.6208525,2020-02-26
"Stanislaus, California","[ 1.29171400e+01 -1.26729220e-01  3.87140367e+02  1.61240417e+01
 -4.83310061e+00]",497242006857.2007,[  9.76045127   0.08510347 -13.36947769],0.15524807832545454,2020-03-11
"Sutter, California",[ 0.31077196 -0.2269437  31.05847959 10.50648236 -6.71598188],18363257434258.887,"[0, 0, 0]",0.0,2020-03-25
"Tehama, California",[-619.29814909   -1.0677348    33.03482908   26.97717656    1.        ],51728.2155813333,[-5.57737797e-15  8.84874438e-01  1.00000000e+00],inf,2020-04-03
"Trinity, California",,,,,
"Tulare, California","[ 8.08917347e+00 -1.48972303e-01  7.51123602e+02  2.14001819e+01
 -4.87509690e+00]",169288804962.04608,[ 10.21211975   0.1046676  -15.86284343],0.9498786337874523,2020-03-12
"Tuolumne, California",[-18.21467964 -47.76907779  17.73377184  40.30885406   1.11110817],0.00030389363725353766,[1.36020982e-05 6.67053021e-01 9.80537973e-01],0.004265177957282473,2020-03-29
"Ventura, California","[ 6.90342592e+00 -1.62702460e-01  4.18932945e+02  1.28900739e+01
 -1.15933282e+01]",23604984288.564873,[ 1.06396165e+02  4.37227833e-02 -1.30290014e+02],4.379003325565034,2020-03-10
"Yolo, California","[ 1.00190483e+01 -1.59966584e-01  1.95053592e+02  2.34344165e+01
  8.05228043e-01]",733818888109.3829,[ 2.54949984  0.09730383 -3.92310137],0.10230813592831985,2020-03-06
"Yuba, California",[ 2.48037655 -0.32963262 13.67058585 10.3211402   2.11367184],51295358310.95282,[ 1.09419239e+02  5.59955261e-03 -1.08802043e+02],0.06000107323860801,2020-03-21
"Adams, Colorado","[ 1.03945707e+01 -1.60947733e-01  1.11944510e+03  1.42495304e+01
 -2.16084781e+01]",1866899530202.7642,[ 6.52185666e+01  7.75716942e-02 -1.00074257e+02],11.186753897440731,2020-03-12
"Alamosa, Colorado",[-16.62822401 -49.50021576  18.23813421  29.33360428   4.34999606],0.014206666666708128,"[0, 0, 0]",0.0,2020-03-27
"Arapahoe, Colorado","[ 1.00835403e+01 -1.70422841e-01  1.62430096e+03  1.61991014e+01
 -2.31124645e+01]",751818640192.205,[ 1.03336274e+02  7.24723749e-02 -1.66294979e+02],28.96588676016755,2020-03-09
"Archuleta, Colorado",[  0.85858865 -36.06805764   5.00000002   5.50373725   0.99999999],0.019633431700807166,"[0, 0, 0]",0.0,2020-03-30
"Baca, Colorado","[ 2.91819122e-08 -3.01966948e+00  8.05285434e+00  1.00868964e+01
  1.36627294e+00]",36.636670126145304,"[0, 0, 0]",0.0,2020-03-28
"Bent, Colorado",,,,,
"Boulder, Colorado","[ 3.72115053e+00 -1.07043591e-01  5.05952655e+02  1.35784057e+01
 -3.08073610e+01]",561035849712.5474,[ 1.25653093e+02  3.97049958e-02 -1.34493638e+02],0.8650331231794629,2020-03-14
"Broomfield, Colorado","[ 1.05978724e+01 -1.36255119e-01  1.48535722e+02  3.15562150e+00
 -8.92319726e+00]",155692629053.59647,[ 39.50321622   0.04805878 -42.39645869],0.2688033381583463,2020-03-20
"Chaffee, Colorado",[ 1.00577733 -0.16904307 38.25237583  8.20483508 -7.06504801],2715218632384.666,"[0, 0, 0]",0.0,2020-03-21
"Cheyenne, Colorado",,,,,
"Clear Creek, Colorado",[ 3.82942604 -0.15976022 13.97563854 17.55481825  1.32237978],2013180226302.9485,[ 2.01416446  0.05749567 -1.01014527],0.012416221596406492,2020-03-13
"Conejos, Colorado",,,,,
"Costilla, Colorado",[-16.61130754  -9.29032684  18.0242406   22.64871456   2.70001089],0.0013600000003160624,"[0, 0, 0]",0.0,2020-03-27
"Crowley, Colorado","[ 2.24100679e-07 -2.87951447e+00  1.03581646e+00  2.78449225e+01
  9.94182113e-01]",109.15881573134013,[0.00250814 0.23199483 0.95167742],0.0010364423211061296,2020-03-19
"Custer, Colorado",[-3.5286077  -3.85694868  4.87320916 19.11042515  1.92857143],175139153663312.75,"[0, 0, 0]",0.0,2020-04-02
"Delta, Colorado",[-17.71424644 -23.07043931  18.85782251  29.15878701   4.04348073],0.0232808233564513,[0.6959415  0.12668197 0.13962683],0.02627382099450685,2020-03-24
"Denver, Colorado","[ 1.17560905e+01 -1.33710987e-01  2.02876392e+03  1.39969410e+01
 -5.31442708e+01]",650267787498.1112,[ 1.74123199e+02  5.83165585e-02 -2.51860519e+02],32.358827435226104,2020-03-06
"Dolores, Colorado",,,,,
"Douglas, Colorado","[ 8.00701161e+00 -1.95169228e-01  3.38622318e+02  1.71299455e+01
 -2.45896715e+00]",242775937952.02548,[ 6.94989963e+01  4.55877028e-02 -9.45593296e+01],5.711387432338244,2020-03-05
"Eagle, Colorado","[ 4.41181175e+00 -1.65452243e-01  5.21286124e+02  1.63341916e+01
 -9.92831000e+00]",170255766210.7935,[ 2.37551901e+02  3.03057920e-02 -2.75875835e+02],11.63196687993463,2020-03-06
"Elbert, Colorado",[14.42338308 -0.2313156  18.01287234  7.0729541   2.40201522],93174277700796.28,[ 2.75163986  0.07726334 -0.81194852],0.023626462392091478,2020-03-21
"El Paso, Colorado","[ 2.23949259e+01 -1.69321638e-01  7.63985312e+02  9.63405514e+00
 -2.11244641e+01]",13696691705593.143,[ 1.34630169e+02  4.80920373e-02 -1.88612045e+02],18.200555036458784,2020-03-06
"Fremont, Colorado",[-17.43324821 -23.44380242  20.12011114  26.75085018   3.52174918],0.013887838658916914,[ 0.80922008  0.11094871 -0.0255979 ],0.0023685066429817744,2020-03-24
"Garfield, Colorado",[ 5.42000314 -0.22157658 60.66747892  7.31088833 -1.61977786],105140301070.7875,"[0, 0, 0]",0.0,2020-03-15
"Gilpin, Colorado",[ 1.67363551 -1.73066971 49.99211489 18.83999163  1.        ],63.26874401888549,[-2.03364731e-13  9.98421787e-01  1.00000000e+00],inf,2020-04-09
"Grand, Colorado",[-135.20998349  -18.42653425   20.76455283   28.45480525    3.17854703],0.0018700088741494803,"[0, 0, 0]",0.0,2020-03-19
"Gunnison, Colorado",[ 3.57640343 -0.33065964 95.3571648  11.53900538  3.04117319],50360196223.923836,"[0, 0, 0]",0.0,2020-03-10
"Hinsdale, Colorado",[28.42528545 -1.22776031  2.18926703 19.96508606  0.99225777],1242732569446432.8,[8.76864832e-05 4.07478321e-01 9.63181618e-01],0.0008351636069563115,2020-03-21
"Huerfano, Colorado",[65.88974072 -0.64200764 18.73079442 50.07336565  1.        ],4.063683901160188,[-1.22565855e-16  1.00000000e+00  1.00000000e+00],2.2224494286463146e-16,2020-03-24
"Jackson, Colorado",,,,,
"Jefferson, Colorado","[ 1.49542806e+01 -1.98165492e-01  9.09771267e+02  1.59513335e+01
 -7.89543224e+00]",4590295754937.973,[ 9.83826535e+01  5.85503451e-02 -1.56024738e+02],28.290097812509583,2020-03-05
"Kiowa, Colorado",,,,,
"Kit Carson, Colorado",[-16.16164704 -49.32783823  19.65487936  23.05385182   4.57142648],0.01465986394558912,"[0, 0, 0]",0.0,2020-03-26
"Lake, Colorado",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-03-31
"La Plata, Colorado",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-03-23
"Larimer, Colorado","[ 2.21927491e+01 -1.89417244e-01  2.15332549e+02  5.31654200e+00
 -7.99383460e+00]",6265997292966.371,[ 1.75076086e+02  2.35127718e-02 -1.96905350e+02],3.261636116067974,2020-03-09
"Las Animas, Colorado",[ -9.14639205 -12.62108591  33.34317587  23.21937893   1.53845892],0.001242603550330055,"[0, 0, 0]",0.0,2020-04-03
"Lincoln, Colorado",[-17.52471895 -10.09986669  17.81373346  26.76099124   1.14999508],0.0003400000000644279,[5.24689071e-04 4.08483598e-01 9.66387759e-01],0.0023077431790065224,2020-03-27
"Logan, Colorado",[ 0.61429245 -0.31424212 12.0631402  12.13268164  1.73632355],7400862694663.197,"[0, 0, 0]",0.0,2020-03-23
"Mesa, Colorado",[ 4.45122966 -0.23412092 38.0339229  13.50073899  0.2452772 ],4512889138.260872,[ 21.02342648   0.03484333 -23.76716017],0.15033794652610608,2020-03-14
"Mineral, Colorado",[-16.29153251 -10.49160805  17.46529298  21.78859187   1.8888827 ],0.0003038936373448258,[ 1.99591148e+03  1.65409534e-05 -1.99430326e+03],0.001736111111111111,2020-03-29
"Moffat, Colorado",[0 0 0 0 0],0.0,[-0.00815447  0.25201694  3.54677006],0.012837121731886265,2020-03-28
"Montezuma, Colorado",[ 0.31252966 -0.3259329  13.76594823 10.09517051 -1.17552751],136414533840153.23,"[0, 0, 0]",0.0,2020-03-29
"Montrose, Colorado","[ 3.76393259e+00 -1.24332225e-01  1.32343860e+02  1.25798101e+01
 -7.47869680e+00]",12941755153099.61,[ 19.79078909   0.06019595 -21.45113125],0.26838482215816284,2020-03-21
"Morgan, Colorado",[ 10.64876606  -0.26005574 193.78100069  17.66399065   1.55310861],12699749391244.635,[ 0.90342145  0.17666662 -0.68433308],0.1373055099384575,2020-03-19
"Otero, Colorado",[-17.13612876  -8.46297027  18.56063312  26.85874866   3.54549841],0.0035780262563505217,"[0, 0, 0]",0.0,2020-03-25
"Ouray, Colorado",[-9.64279107 -7.02569834 37.21153628 17.153043    3.33330414],0.004126984131855732,"[0, 0, 0]",0.0,2020-04-04
"Park, Colorado",[-17.91487701 -14.46235302  18.67868673  51.95690041   3.55555528],0.007452300785634255,"[0, 0, 0]",0.0,2020-03-20
"Phillips, Colorado",[ 1.43466157 -0.44538569  3.77027064  3.26412688  0.30292331],257879729451.7172,"[0, 0, 0]",0.0,2020-03-30
"Pitkin, Colorado",[12.75885338 -0.1308834  51.55699012  0.85968214  5.09738539],50914393299.529655,[ 6.18028440e+01  1.60540660e-02 -5.54380736e+01],0.0994221922172503,2020-03-11
"Prowers, Colorado",[ 1.67363551 -1.73066971 49.99211489 18.83999163  1.        ],63.26874401888549,[-2.03364731e-13  9.98421787e-01  1.00000000e+00],inf,2020-04-09
"Pueblo, Colorado",[46.64450064 -0.22576136 67.9860454   4.03713123 -1.03515589],345523879892659.6,[ 21.19637322   0.04637109 -26.1250146 ],0.42175777925506786,2020-03-13
"Rio Blanco, Colorado",[-619.29814909   -1.0677348    33.03482908   26.97717656    1.        ],51728.2155813333,[-5.57737797e-15  8.84874438e-01  1.00000000e+00],inf,2020-04-03
"Rio Grande, Colorado",[-16.49860745  -9.02463362  17.53194263  27.08017899   4.52362365],0.0037188209480528713,"[0, 0, 0]",0.0,2020-03-26
"Routt, Colorado",[ 8.45038181 -0.20629117 42.32860273  8.68680571 -0.64366981],1189282320776.7146,[ 3.72119924e+01  2.48541964e-02 -4.02001404e+01],0.16599706844023862,2020-03-13
"Saguache, Colorado","[ 4.75330274e-07 -7.00364746e+00  2.03344370e+00  3.55695426e+00
  9.70352473e-01]",341704.2996110927,"[0, 0, 0]",0.0,2020-03-31
"San Juan, Colorado",,,,,
"San Miguel, Colorado",[ 5.81343226 -0.68208956 10.52817923 10.23899059  0.8137129 ],7148625545434.265,[ 5.29351799e+01  9.48782301e-03 -5.38995357e+01],0.08478872572555297,2020-03-20
"Sedgwick, Colorado",,,,,
"Summit, Colorado",[20.4292028  -0.2609675  75.91563243 11.19811497  3.41675288],19748113730987.23,[ 13.15336953   0.06138695 -15.27043957],0.39902797049851124,2020-03-13
"Teller, Colorado",[0 0 0 0 0],0.0,[ 9.18161886e+01  5.39605697e-03 -8.79708064e+01],0.04491798558996783,2020-03-23
"Washington, Colorado",[-17.56541322  -9.41985367  17.93305737  26.88514355   1.61903696],0.0034467120244671694,[0.00197804 0.38435807 0.97572559],0.0032181840387280284,2020-03-26
"Weld, Colorado","[ 4.04059536e+00 -1.41915814e-01  1.32151987e+03  1.68422237e+01
 -4.88092998e+01]",380836053409.06976,[ 1.58927420e+02  6.00317476e-02 -2.07460078e+02],12.88291708276184,2020-03-13
"Yuma, Colorado","[ 1.03583192e-07 -1.77702246e+00  1.03766824e+00  1.65681193e+01
  9.72864920e-01]",61.46461224574271,"[0, 0, 0]",0.0,2020-03-18
"Fairfield, Connecticut","[ 8.71087913e+00 -2.02257352e-01  7.53265451e+03  1.83411180e+01
 -7.14186303e+01]",265491350457.8839,[ 5.26045142e+02  7.18557017e-02 -9.19286226e+02],1297.4602241210482,2020-03-08
"Hartford, Connecticut",[  24.31704332  -30.02731628 1662.           23.89670293  251.125     ],577.1780050790978,[ 9.92651551e+01  1.05110862e-01 -1.65792921e+02],46.409215233105606,2020-03-14
"Litchfield, Connecticut","[ 1.51100020e+01 -1.58654693e-01  7.47912870e+02  1.23493614e+01
 -1.18222600e+01]",5000243007879.254,[ 39.0058788    0.07940423 -59.07146864],3.0611769820626162,2020-03-12
"Middlesex, Connecticut","[ 5.36463755e+00 -1.96180820e-01  6.15102955e+02  1.66954804e+01
 -1.07506828e+00]",6728435897.539199,[ 23.18263087   0.10490921 -31.32106563],2.003220157201523,2020-03-18
"New Haven, Connecticut","[ 4.45769232e+00 -2.10843627e-01  5.32783228e+03  2.05713010e+01
 -3.09802898e+01]",742116499.8687116,[ 1.46881828e+02  1.05806172e-01 -2.85932860e+02],182.60822727035838,2020-03-14
"New London, Connecticut",[  4.67829364  -0.31434225 273.44105366  15.50221553   7.25474952],344091205175.91675,[ 15.40684341   0.11207731 -21.08527118],2.636151283303734,2020-03-20
"Tolland, Connecticut","[ 4.51792320e+00 -1.16581838e-01  4.59731590e+02  1.38225818e+01
 -1.47176823e+01]",1053836016758.9304,[ 50.75076413   0.0623169  -49.83985883],0.36553018412251564,2020-03-19
"Windham, Connecticut",[  5.55833799  -0.18222191 134.80753617  13.19365161  -3.27551097],899061958.4018424,[ 11.46035666   0.083885   -15.34459279],0.23079986723787707,2020-03-19
"Kent, Delaware","[ 5.61731923e+00 -3.17854757e-01  3.69788504e+02  1.60896758e+01
  7.41545523e+00]",1103024905777.2925,[ 19.96006143   0.10766199 -30.85299455],5.652460304209604,2020-03-18
"New Castle, Delaware","[ 9.93496532e+00 -2.25465381e-01  1.15414284e+03  1.71666587e+01
  9.18445038e+00]",2218034191086.6807,[ 6.69463784e+01  8.24739427e-02 -1.08435952e+02],28.40067404316537,2020-03-11
"Sussex, Delaware","[ 1.42641405e+01 -1.63236049e-01  3.61012961e+03  2.14210737e+01
 -6.69643010e-01]",6347970673052.631,[11.66667094  0.1420496  -8.7677833 ],2.334034303289256,2020-03-17
